AdditionBudget,RemovalBudget,PerturbationStrategy,PerturbedTestFScores,TruePositive,FalseNegative,FalsePositive,DistanceMetric,DegreeMetric,PerturbedHomophily
0.0,0.2,remove,"[0.34375, 0.59905654, 0.7359223, 0.71167886, 0.8268457, 0.7257732, 0.6571710705757141]","[33, 127, 379, 195, 308, 176]","[68, 124, 43, 126, 62, 71]","[58, 46, 229, 32, 67, 62]",8.12804550005428,4.643847487001733,0.7416907514450867
0.0,0.2,remove,"[0.37999997, 0.62117654, 0.7519531, 0.7106227, 0.8200271, 0.74285716, 0.6711061000823975]","[38, 132, 385, 194, 303, 182]","[63, 119, 37, 127, 67, 65]","[61, 42, 217, 31, 66, 61]",8.219488908457075,4.588034188034188,0.7409682080924855
0.0,0.2,remove,"[0.36363637, 0.5962441, 0.7385812, 0.72072065, 0.8181818, 0.74285716, 0.6633701920509338]","[36, 127, 380, 200, 297, 182]","[65, 124, 42, 121, 73, 65]","[61, 48, 227, 34, 59, 61]",8.101974041326402,4.631713554987212,0.7467485549132948
0.0,0.2,remove,"[0.36269432, 0.60788864, 0.7441406, 0.70886075, 0.8196721, 0.73319757, 0.6627423167228699]","[35, 131, 381, 196, 300, 180]","[66, 120, 41, 125, 70, 67]","[57, 49, 221, 36, 62, 64]",8.216870122193942,4.667536988685813,0.7369942196531792
0.0,0.2,remove,"[0.33333334, 0.6107226, 0.73643404, 0.7292418, 0.82258064, 0.7348643, 0.6611961126327515]","[31, 131, 380, 202, 306, 176]","[70, 120, 42, 119, 64, 71]","[54, 47, 230, 31, 68, 56]",8.313157862993208,4.623430962343096,0.7388005780346821
0.0,0.2,remove,"[0.34375, 0.60520095, 0.7426901, 0.71691173, 0.8172043, 0.72727275, 0.6588383316993713]","[33, 128, 381, 195, 304, 180]","[68, 123, 41, 126, 66, 67]","[58, 44, 223, 28, 70, 68]",8.287395206330443,4.6281833616298815,0.7359104046242775
0.0,0.30000000000000004,remove,"[0.35643566, 0.60421544, 0.7440945, 0.700361, 0.82432437, 0.73814434, 0.661262571811676]","[36, 129, 378, 194, 305, 179]","[65, 122, 44, 127, 65, 68]","[65, 47, 216, 39, 65, 59]",8.022614623053862,4.474876150035386,0.74189364461738
0.0,0.30000000000000004,remove,"[0.34653464, 0.6047619, 0.73500973, 0.70825696, 0.81904763, 0.7131148, 0.6544542908668518]","[35, 127, 380, 193, 301, 174]","[66, 124, 42, 128, 69, 73]","[66, 42, 232, 31, 64, 67]",8.022554019918587,4.4727530077848545,0.7397319498486814
0.0,0.30000000000000004,remove,"[0.34517765, 0.6161138, 0.7441406, 0.72043014, 0.82128245, 0.72244895, 0.6615989208221436]","[34, 130, 381, 201, 301, 177]","[67, 121, 41, 120, 69, 70]","[62, 41, 221, 36, 62, 66]",8.058172842287044,4.4811923349893545,0.7453523562472979
0.0,0.30000000000000004,remove,"[0.32820514, 0.59101653, 0.7426901, 0.7155964, 0.82432437, 0.7191919, 0.6535040736198425]","[32, 125, 381, 195, 305, 178]","[69, 126, 41, 126, 65, 69]","[62, 47, 223, 29, 65, 70]",7.9535281214637,4.488952245188881,0.7414613056636403
0.0,0.30000000000000004,remove,"[0.3854167, 0.59016395, 0.73765737, 0.72495455, 0.8180574, 0.71951216, 0.6626270413398743]","[37, 126, 381, 199, 299, 177]","[64, 125, 41, 122, 71, 70]","[54, 50, 230, 29, 62, 68]",7.968070728685663,4.463187991422445,0.737137916126243
0.0,0.30000000000000004,remove,"[0.3523316, 0.61252904, 0.73921573, 0.7052441, 0.8236878, 0.73553723, 0.6614242196083069]","[34, 132, 377, 195, 306, 178]","[67, 119, 45, 126, 64, 69]","[58, 48, 221, 37, 67, 59]",8.000340289286116,4.479548660084626,0.7457846952010376
0.0,0.30000000000000004,remove,"[0.35483873, 0.6150235, 0.7400966, 0.7058823, 0.8257373, 0.7351129, 0.6627818942070007]","[33, 131, 383, 192, 308, 179]","[68, 120, 39, 129, 62, 68]","[52, 44, 230, 31, 68, 61]",7.977437935417438,4.466761972837741,0.7388672719412019
0.0,0.30000000000000004,remove,"[0.32124352, 0.6037736, 0.7332054, 0.6972477, 0.82225245, 0.73706007, 0.6524637937545776]","[31, 128, 382, 190, 303, 178]","[70, 123, 40, 131, 67, 69]","[61, 45, 238, 34, 64, 58]",8.066424790436503,4.460498220640569,0.7336792044963251
0.0,0.30000000000000004,remove,"[0.3655914, 0.60788864, 0.73255813, 0.70886075, 0.82637954, 0.7348643, 0.6626904606819153]","[34, 131, 378, 196, 307, 176]","[67, 120, 44, 125, 63, 71]","[51, 49, 232, 36, 66, 56]",8.033944727795387,4.474468085106383,0.7362732382187636
0.0,0.30000000000000004,remove,"[0.3248731, 0.6223278, 0.744412, 0.7253142, 0.82128245, 0.7268994, 0.6608514785766602]","[32, 131, 383, 202, 301, 177]","[69, 120, 39, 119, 69, 70]","[64, 39, 224, 34, 62, 63]",8.06345148263157,4.460339943342777,0.7405966277561609
0.0,0.30000000000000004,remove,"[0.35051546, 0.59999996, 0.73046875, 0.70863307, 0.82432437, 0.72083336, 0.6557958126068115]","[34, 129, 374, 197, 305, 173]","[67, 122, 48, 124, 65, 74]","[59, 50, 228, 38, 65, 60]",7.889914672930779,4.531746031746032,0.7453523562472979
0.0,0.30000000000000004,remove,"[0.35483873, 0.59905654, 0.73288333, 0.71532845, 0.8216216, 0.7280164, 0.6586241126060486]","[33, 127, 380, 196, 304, 178]","[68, 124, 42, 125, 66, 69]","[52, 46, 235, 31, 66, 64]",8.008307724486349,4.506093189964158,0.7388672719412019
0.0,0.30000000000000004,remove,"[0.33502537, 0.59433967, 0.73765737, 0.70129865, 0.8130081, 0.7261663, 0.6512492299079895]","[33, 126, 381, 189, 300, 179]","[68, 125, 41, 132, 70, 68]","[63, 47, 230, 29, 68, 67]",7.932875591953191,4.452247191011236,0.7414613056636403
0.0,0.30000000000000004,remove,"[0.3368421, 0.58685446, 0.7374518, 0.71297985, 0.82860994, 0.73553723, 0.656379222869873]","[32, 125, 382, 195, 307, 178]","[69, 126, 40, 126, 63, 69]","[57, 50, 232, 31, 64, 59]",8.096017355021747,4.448056537102474,0.7431906614785992
0.0,0.30000000000000004,remove,"[0.36363637, 0.5995316, 0.7378641, 0.7103825, 0.82953024, 0.74897116, 0.6649859547615051]","[34, 128, 380, 195, 309, 182]","[67, 123, 42, 126, 61, 65]","[52, 48, 228, 33, 66, 57]",7.981992287848803,4.4836647727272725,0.7349762213575444
0.0,0.30000000000000004,remove,"[0.32820514, 0.58878505, 0.74363995, 0.7163636, 0.80868393, 0.73170733, 0.6528975367546082]","[32, 126, 380, 197, 298, 180]","[69, 125, 42, 124, 72, 67]","[62, 51, 220, 32, 69, 65]",8.025227261757276,4.489300998573467,0.7462170341547774
0.0,0.30000000000000004,remove,"[0.32804233, 0.6023529, 0.7403101, 0.707804, 0.811908, 0.7295082, 0.6533209085464478]","[31, 128, 382, 195, 300, 178]","[70, 123, 40, 126, 70, 69]","[57, 46, 228, 35, 69, 63]",8.040089510294488,4.474612129760225,0.7470817120622568
0.0,0.30000000000000004,remove,"[0.31527093, 0.5924171, 0.74757284, 0.72172356, 0.81430537, 0.7257732, 0.6528438925743103]","[32, 125, 385, 201, 296, 176]","[69, 126, 37, 120, 74, 71]","[70, 46, 223, 35, 61, 62]",7.945323904987156,4.473011363636363,0.7358408992650238
0.0,0.30000000000000004,remove,"[0.34375, 0.6004728, 0.7407407, 0.7402135, 0.8256131, 0.7433265, 0.6656860709190369]","[33, 127, 380, 208, 303, 181]","[68, 124, 42, 113, 67, 66]","[58, 45, 224, 33, 61, 59]",7.87790077175143,4.501073729420186,0.7427583225248595
0.0,0.30000000000000004,remove,"[0.32999998, 0.6109786, 0.74038464, 0.7387387, 0.82417583, 0.72614104, 0.6617364287376404]","[33, 128, 385, 205, 300, 175]","[68, 123, 37, 116, 70, 72]","[66, 40, 233, 29, 58, 60]",7.998398039247234,4.490727532097004,0.7367055771725033
0.0,0.30000000000000004,remove,"[0.34594592, 0.59294116, 0.7413127, 0.7052441, 0.81198907, 0.7250509, 0.6537473201751709]","[32, 126, 384, 195, 298, 178]","[69, 125, 38, 126, 72, 69]","[52, 48, 230, 37, 66, 66]",7.985670576373359,4.481798715203426,0.7332468655425853
0.0,0.30000000000000004,remove,"[0.35175878, 0.6023529, 0.74632716, 0.73476696, 0.8141113, 0.714876, 0.6606988310813904]","[35, 128, 381, 205, 300, 173]","[66, 123, 41, 116, 70, 74]","[63, 46, 218, 32, 67, 64]",8.032796486090776,4.455705173635719,0.7405966277561609
0.0,0.30000000000000004,remove,"[0.32820514, 0.6033254, 0.7387914, 0.70162755, 0.8173207, 0.710204, 0.6499123573303223]","[32, 127, 379, 194, 302, 174]","[69, 124, 43, 127, 68, 73]","[62, 43, 225, 38, 67, 69]",7.889773355000295,4.492198581560284,0.7375702550799828
0.0,0.30000000000000004,remove,"[0.34343433, 0.6013986, 0.7299128, 0.70566726, 0.8108108, 0.721174, 0.6520662903785706]","[34, 129, 377, 193, 300, 172]","[67, 122, 45, 128, 70, 75]","[63, 49, 234, 33, 70, 58]",8.004355112920267,4.488061797752809,0.737137916126243
0.0,0.30000000000000004,remove,"[0.34343433, 0.58571434, 0.7436893, 0.73684204, 0.8306452, 0.73180866, 0.6620222926139832]","[34, 123, 383, 203, 309, 176]","[67, 128, 39, 118, 61, 71]","[63, 46, 225, 27, 65, 58]",7.988869134769574,4.45945945945946,0.7414613056636403
0.0,0.30000000000000004,remove,"[0.33502537, 0.5958429, 0.73913044, 0.71119136, 0.8136054, 0.7261663, 0.6534936428070068]","[33, 129, 374, 197, 299, 179]","[68, 122, 48, 124, 71, 68]","[63, 53, 216, 36, 66, 67]",7.996054896786961,4.4865629420084865,0.7392996108949417
0.0,0.30000000000000004,remove,"[0.34020618, 0.5995316, 0.74263257, 0.7130124, 0.81621623, 0.72727275, 0.6564786434173584]","[33, 128, 378, 200, 302, 176]","[68, 123, 44, 121, 68, 71]","[60, 48, 218, 40, 68, 61]",8.003014067435737,4.426148409893993,0.7414613056636403
0.0,0.30000000000000004,remove,"[0.35714287, 0.59905654, 0.7451362, 0.7230216, 0.82543975, 0.74844074, 0.6663729548454285]","[35, 127, 383, 201, 305, 180]","[66, 124, 39, 120, 65, 67]","[60, 46, 223, 34, 64, 54]",8.062609742624383,4.451133144475921,0.7319498486813661
0.0,0.30000000000000004,remove,"[0.3333333, 0.6, 0.7388782, 0.7103825, 0.8164383, 0.7383367, 0.6562281847000122]","[33, 126, 382, 195, 298, 182]","[68, 125, 40, 126, 72, 65]","[64, 43, 230, 33, 62, 64]",7.982654900004826,4.460618846694796,0.7380025940337225
0.0,0.30000000000000004,remove,"[0.3469388, 0.59574467, 0.7363281, 0.71684587, 0.81632656, 0.7254098, 0.6562656760215759]","[34, 126, 377, 200, 300, 177]","[67, 125, 45, 121, 70, 70]","[61, 46, 225, 37, 65, 64]",7.937347620656552,4.506446991404012,0.7427583225248595
0.0,0.30000000000000004,remove,"[0.31958762, 0.6060606, 0.7402344, 0.72172356, 0.8216216, 0.7291666, 0.6563990712165833]","[31, 130, 379, 201, 304, 175]","[70, 121, 43, 120, 66, 72]","[62, 48, 223, 35, 66, 58]",7.860958709421374,4.495014245014245,0.7388672719412019
0.0,0.30000000000000004,remove,"[0.36082473, 0.6, 0.74490786, 0.71971065, 0.8297297, 0.74074066, 0.6659855842590332]","[35, 126, 384, 199, 307, 180]","[66, 125, 38, 122, 63, 67]","[58, 43, 225, 33, 63, 59]",7.970810204924407,4.477110157367668,0.74189364461738
0.0,0.30000000000000004,remove,"[0.34871793, 0.61214954, 0.7359223, 0.7163636, 0.81953865, 0.72727275, 0.6599941253662109]","[34, 131, 379, 197, 302, 176]","[67, 120, 43, 124, 68, 71]","[60, 46, 229, 32, 65, 61]",8.01185300789986,4.453521126760563,0.7358408992650238
0.0,0.30000000000000004,remove,"[0.34196892, 0.5980861, 0.7351248, 0.71766853, 0.81693983, 0.7306122, 0.6567333936691284]","[33, 125, 383, 197, 299, 179]","[68, 126, 39, 124, 71, 68]","[59, 42, 237, 31, 63, 64]",7.9730747778331965,4.493562231759657,0.7380025940337225
0.0,0.30000000000000004,remove,"[0.35051546, 0.6032483, 0.73849165, 0.7202925, 0.82860994, 0.7387755, 0.6633222103118896]","[34, 130, 377, 197, 307, 181]","[67, 121, 45, 124, 63, 66]","[59, 50, 222, 29, 64, 62]",7.8961393657586925,4.5,0.7470817120622568
0.0,0.30000000000000004,remove,"[0.32432434, 0.6056338, 0.7417475, 0.71999997, 0.831309, 0.7235772, 0.65776526927948]","[30, 129, 382, 198, 308, 178]","[71, 122, 40, 123, 62, 69]","[54, 46, 226, 31, 63, 67]",7.9412605452136935,4.4551870148200425,0.74189364461738
0.0,0.30000000000000004,remove,"[0.33830845, 0.58571434, 0.74224806, 0.72660553, 0.83355886, 0.7351129, 0.6602580547332764]","[34, 123, 383, 198, 308, 179]","[67, 128, 39, 123, 62, 68]","[66, 46, 227, 26, 61, 61]",7.993302012774927,4.488571428571428,0.7392996108949417
0.0,0.30000000000000004,remove,"[0.32258064, 0.6009389, 0.7414634, 0.7234043, 0.8217687, 0.7418033, 0.6586598753929138]","[30, 128, 380, 204, 302, 181]","[71, 123, 42, 117, 68, 66]","[55, 47, 223, 39, 63, 60]",8.008797108211457,4.449008498583569,0.7449200172935582
0.0,0.30000000000000004,remove,"[0.36548224, 0.59574467, 0.7400195, 0.7230216, 0.8152174, 0.72164947, 0.660189151763916]","[36, 126, 380, 201, 300, 175]","[65, 125, 42, 120, 70, 72]","[60, 46, 225, 34, 66, 63]",8.029905770169313,4.464617583988563,0.7375702550799828
0.0,0.30000000000000004,remove,"[0.35483873, 0.6056338, 0.73184896, 0.72495455, 0.82432437, 0.7142857, 0.6593143343925476]","[33, 129, 378, 199, 305, 175]","[68, 122, 44, 122, 65, 72]","[52, 46, 233, 29, 65, 68]",8.008394606857271,4.48478414720453,0.7375702550799828
0.0,0.30000000000000004,remove,"[0.32673267, 0.62085307, 0.7371484, 0.716094, 0.8203017, 0.72279257, 0.6573204398155212]","[33, 131, 380, 198, 299, 176]","[68, 120, 42, 123, 71, 71]","[68, 40, 229, 34, 60, 64]",7.936023200810902,4.496034607065609,0.7367055771725033
0.0,0.30000000000000004,remove,"[0.36082473, 0.5962441, 0.7369439, 0.7166362, 0.8205127, 0.7095436, 0.6567842364311218]","[35, 127, 381, 196, 304, 171]","[66, 124, 41, 125, 66, 76]","[58, 48, 231, 30, 67, 64]",8.023373503022112,4.488571428571428,0.7358408992650238
0.0,0.30000000000000004,remove,"[0.33513513, 0.5981308, 0.7309547, 0.6992754, 0.82730925, 0.72, 0.6518008708953857]","[31, 128, 379, 193, 309, 171]","[70, 123, 43, 128, 61, 76]","[53, 49, 236, 38, 68, 57]",7.991133171367432,4.475177304964539,0.7427583225248595
0.0,0.30000000000000004,remove,"[0.34020618, 0.6033254, 0.7405248, 0.73049647, 0.81198907, 0.71784234, 0.6573973298072815]","[33, 127, 381, 206, 298, 173]","[68, 124, 41, 115, 72, 74]","[60, 43, 226, 37, 66, 62]",8.074120315994401,4.439661256175017,0.7401642888024211
0.0,0.30000000000000004,remove,"[0.38502678, 0.6150235, 0.7405248, 0.73967683, 0.83378017, 0.72233826, 0.6727283596992493]","[36, 131, 381, 206, 311, 173]","[65, 120, 41, 115, 59, 74]","[50, 44, 226, 30, 65, 59]",8.070278988946631,4.484076433121019,0.7427583225248595
0.0,0.30000000000000004,remove,"[0.37894735, 0.59472424, 0.7359223, 0.7266187, 0.82637954, 0.7295082, 0.665350079536438]","[36, 124, 379, 202, 307, 178]","[65, 127, 43, 119, 63, 69]","[53, 42, 229, 33, 66, 63]",8.014752304796229,4.471846044191019,0.7410289667099006
0.0,0.30000000000000004,remove,"[0.3248731, 0.5809524, 0.74486804, 0.71376806, 0.82305634, 0.7325103, 0.6533380150794983]","[32, 122, 381, 197, 307, 178]","[69, 129, 41, 124, 63, 69]","[64, 47, 220, 34, 69, 61]",7.97567534954065,4.457567185289958,0.7440553393860787
0.0,0.30000000000000004,remove,"[0.33673468, 0.61252904, 0.7352941, 0.72043014, 0.8201635, 0.72164947, 0.6578001379966736]","[33, 132, 375, 201, 301, 175]","[68, 119, 47, 120, 69, 72]","[62, 48, 223, 36, 63, 63]",7.943033589153647,4.45760336370007,0.7423259835711198
0.0,0.30000000000000004,remove,"[0.36649215, 0.5962441, 0.7299128, 0.7150635, 0.816825, 0.7242799, 0.658136248588562]","[35, 127, 377, 197, 301, 176]","[66, 124, 45, 124, 69, 71]","[55, 48, 234, 33, 66, 63]",8.014061000005363,4.448892065761258,0.7440553393860787
0.0,0.30000000000000004,remove,"[0.34517765, 0.5835294, 0.7382551, 0.68761545, 0.8174387, 0.71900827, 0.6485040783882141]","[34, 124, 385, 186, 300, 174]","[67, 127, 37, 135, 70, 73]","[62, 50, 236, 34, 64, 63]",8.028560434197331,4.468660968660969,0.7427583225248595
0.0,0.4,remove,"[0.34343433, 0.6150235, 0.73307544, 0.7018182, 0.81471395, 0.7219917, 0.6550095081329346]","[34, 131, 379, 193, 299, 174]","[67, 120, 43, 128, 71, 73]","[63, 44, 233, 36, 65, 61]",7.722746075999782,4.373525557011796,0.7395048439181916
0.0,0.4,remove,"[0.3147208, 0.5981308, 0.73189825, 0.6990991, 0.80920166, 0.7163561, 0.6449010968208313]","[31, 128, 374, 194, 299, 173]","[70, 123, 48, 127, 71, 74]","[65, 49, 226, 40, 70, 63]",7.653403364894304,4.376224689745264,0.732508073196986
0.0,0.4,remove,"[0.3246073, 0.60508084, 0.7374518, 0.6945455, 0.81471395, 0.7416667, 0.6530110239982605]","[31, 131, 382, 191, 299, 178]","[70, 120, 40, 130, 71, 69]","[59, 51, 232, 38, 65, 55]",7.717530218271569,4.383651944627554,0.7341227125941873
0.0,0.4,remove,"[0.32978725, 0.5912241, 0.71968967, 0.693285, 0.82225245, 0.73140496, 0.6479405760765076]","[31, 128, 371, 191, 303, 177]","[70, 123, 51, 130, 67, 70]","[56, 54, 238, 39, 64, 60]",7.726216877576021,4.378272251308901,0.7373519913885899
0.0,0.4,remove,"[0.35483873, 0.58878505, 0.7395934, 0.7142858, 0.81292063, 0.7131148, 0.6539230942726135]","[33, 126, 382, 195, 302, 174]","[68, 125, 40, 126, 68, 73]","[52, 51, 229, 30, 71, 67]",7.757750390740506,4.384362680683312,0.7384284176533907
0.0,0.4,remove,"[0.35051546, 0.5962441, 0.7451362, 0.7233273, 0.81088436, 0.72131145, 0.6579031348228455]","[34, 127, 383, 200, 298, 176]","[67, 124, 39, 121, 72, 71]","[59, 48, 223, 32, 67, 65]",7.747027053122605,4.393799472295514,0.7491926803013994
0.0,0.4,remove,"[0.3368421, 0.6084905, 0.74386644, 0.70863307, 0.81241566, 0.7408907, 0.6585230827331543]","[32, 129, 379, 197, 301, 183]","[69, 122, 43, 124, 69, 64]","[57, 44, 218, 38, 70, 64]",7.665121054124349,4.392221489782465,0.7351991388589881
0.0,0.4,remove,"[0.30208334, 0.58685446, 0.7306202, 0.7090909, 0.82225245, 0.698152, 0.6415088772773743]","[29, 125, 377, 195, 303, 170]","[72, 126, 45, 126, 67, 77]","[62, 50, 233, 34, 64, 70]",7.727265993205037,4.371335504885994,0.7411194833153929
0.0,0.4,remove,"[0.33165827, 0.60136676, 0.72954774, 0.69230765, 0.8165517, 0.72689074, 0.6497204899787903]","[33, 132, 379, 189, 296, 173]","[68, 119, 43, 132, 74, 74]","[65, 56, 238, 36, 59, 56]",7.713906892119413,4.3713910761154855,0.7319698600645855
0.0,0.4,remove,"[0.34196892, 0.6068965, 0.73560977, 0.7099099, 0.8201635, 0.71784234, 0.6553984880447388]","[33, 132, 377, 197, 301, 173]","[68, 119, 45, 124, 69, 74]","[59, 52, 226, 37, 63, 62]",7.720909143026112,4.37303664921466,0.7378902045209903
0.0,0.4,remove,"[0.3523316, 0.61009175, 0.7398058, 0.71971065, 0.81693983, 0.7291666, 0.6613410711288452]","[34, 133, 381, 199, 299, 175]","[67, 118, 41, 122, 71, 72]","[58, 52, 227, 33, 63, 58]",7.715100989071335,4.357654723127036,0.7443487621097955
0.0,0.4,remove,"[0.34999996, 0.6004728, 0.74556214, 0.73534626, 0.8098496, 0.73022306, 0.6619089841842651]","[35, 127, 378, 207, 296, 180]","[66, 124, 44, 114, 74, 67]","[64, 45, 214, 35, 65, 66]",7.720086475852538,4.371879106438896,0.7384284176533907
0.0,0.4,remove,"[0.32820514, 0.58685446, 0.7262248, 0.7039712, 0.8142077, 0.72268903, 0.6470254063606262]","[32, 125, 378, 195, 298, 172]","[69, 126, 44, 126, 72, 75]","[62, 50, 241, 38, 64, 57]",7.745818322259838,4.372626064178127,0.7346609257265877
0.0,0.4,remove,"[0.3333333, 0.60421544, 0.73828125, 0.72987473, 0.8315217, 0.7125, 0.658287763595581]","[33, 129, 378, 204, 306, 171]","[68, 122, 44, 117, 64, 76]","[64, 47, 224, 34, 60, 62]",7.6908497323653835,4.388413429888084,0.7346609257265877
0.0,0.4,remove,"[0.36082473, 0.61431867, 0.74336284, 0.7246892, 0.8249661, 0.7166667, 0.6641380190849304]","[35, 133, 378, 204, 304, 172]","[66, 118, 44, 117, 66, 75]","[58, 49, 217, 38, 63, 61]",7.658529759641786,4.409181636726547,0.7319698600645855
0.0,0.4,remove,"[0.33673468, 0.58411217, 0.7363281, 0.72432435, 0.8249661, 0.72727275, 0.6556230187416077]","[33, 125, 377, 201, 304, 176]","[68, 126, 45, 120, 66, 71]","[62, 52, 225, 33, 63, 61]",7.6550716307306095,4.379947229551451,0.7384284176533907
0.0,0.4,remove,"[0.3157895, 0.6009389, 0.7398844, 0.72172356, 0.8203017, 0.714876, 0.6522523760795593]","[30, 128, 384, 201, 299, 173]","[71, 123, 38, 120, 71, 74]","[59, 47, 232, 35, 60, 64]",7.703603713694323,4.390614672835427,0.7395048439181916
0.0,0.4,remove,"[0.33846155, 0.5896226, 0.7385812, 0.72432435, 0.8201635, 0.72279257, 0.6556575894355774]","[33, 125, 380, 201, 301, 176]","[68, 126, 42, 120, 69, 71]","[61, 48, 227, 33, 63, 64]",7.7635769502326335,4.361563517915309,0.7255113024757804
0.0,0.4,remove,"[0.34408602, 0.6056338, 0.73429954, 0.7135135, 0.81891894, 0.7219917, 0.6564071774482727]","[32, 129, 380, 198, 303, 174]","[69, 122, 42, 123, 67, 73]","[53, 46, 233, 36, 67, 61]",7.758784570728557,4.401058901389808,0.7378902045209903
0.0,0.4,remove,"[0.33846155, 0.5748219, 0.7348119, 0.70758116, 0.8136054, 0.7053942, 0.6457793712615967]","[33, 121, 381, 196, 299, 170]","[68, 130, 41, 125, 71, 77]","[61, 49, 234, 37, 66, 65]",7.692233617563107,4.363636363636363,0.7384284176533907
0.0,0.4,remove,"[0.30150753, 0.5980861, 0.73765737, 0.70289856, 0.82448983, 0.71457905, 0.6465364098548889]","[30, 125, 381, 194, 303, 174]","[71, 126, 41, 127, 67, 73]","[68, 42, 230, 37, 62, 66]",7.6997913536216664,4.374509803921568,0.7319698600645855
0.0,0.4,remove,"[0.2974359, 0.6004728, 0.72954774, 0.705036, 0.81904763, 0.71848744, 0.6450045704841614]","[29, 127, 379, 196, 301, 171]","[72, 124, 43, 125, 69, 76]","[65, 45, 238, 39, 64, 58]",7.67952866737875,4.390552228875582,0.7314316469321851
0.0,0.4,remove,"[0.3296703, 0.60788864, 0.73674065, 0.7230216, 0.82225245, 0.72349274, 0.6571776866912842]","[30, 131, 382, 201, 303, 174]","[71, 120, 40, 120, 67, 73]","[51, 49, 233, 34, 64, 60]",7.712092136309599,4.368798955613577,0.7421959095801938
0.0,0.4,remove,"[0.32653064, 0.59673655, 0.7293889, 0.7054545, 0.8180574, 0.71457905, 0.6484578251838684]","[32, 128, 376, 194, 299, 174]","[69, 123, 46, 127, 71, 73]","[63, 50, 233, 35, 62, 66]",7.743619464006614,4.37696335078534,0.7357373519913886
0.0,0.4,remove,"[0.3246073, 0.5925926, 0.7352941, 0.7295826, 0.81891894, 0.7183673, 0.6532271504402161]","[31, 128, 375, 201, 303, 176]","[70, 123, 47, 120, 67, 71]","[59, 53, 223, 29, 67, 67]",7.7271422838556285,4.378698224852071,0.7314316469321851
0.0,0.4,remove,"[0.32820514, 0.58878505, 0.73756105, 0.70863307, 0.8238482, 0.7344398, 0.6535787582397461]","[32, 126, 378, 197, 304, 177]","[69, 125, 44, 124, 66, 70]","[62, 51, 225, 38, 64, 58]",7.7078875270802785,4.35890767230169,0.7465016146393972
0.0,0.4,remove,"[0.3298969, 0.5962441, 0.7403101, 0.69581056, 0.8201635, 0.7198364, 0.6503769159317017]","[32, 127, 382, 191, 301, 176]","[69, 124, 40, 130, 69, 71]","[61, 48, 228, 37, 63, 66]",7.6529107904725695,4.397214854111406,0.7384284176533907
